,Basal_KO_DM,Basal_WT_DM,LP_Cycling_KO_DM,LP_Cycling_WT_DM,LP_Others_KO_DM,LP_Others_WT_DM,LP_Others!_KO_DM,LP_Others!_WT_DM,Mature_Luminal_KO_DM,Mature_Luminal_WT_DM
Zfp740(+),0.010212598291127474,-1.1498040395672093,-0.5316538428002368,-1.1536108562658405,3.06713055722413,4.071563132110271,0.39098709777101914,-1.5536156072796137,-3.7894284574074013,-3.5468738975479854
Zfp748(+),0.2722255454986333,-3.3427412582020932,12.00659951700866,0.0674355610522079,4.751685660890009,-2.1501519407241974,0.12675386027846527,0.11952512637685243,-1.724982293566848,-5.4518483070223525
Zfp759(+),-12.655769992805986,-12.288677524301026,-0.2173484686738462,-0.8725351816173399,17.94159641233965,21.264812857475274,2.4167301944398405,1.429902716569669,-7.503800664947161,-16.074780393409704
Zfp771(+),-0.70801310333685,-1.314938531112502,-1.1703124404766685,-2.3381623857583884,4.627814885108015,3.358924361533628,-2.2195642708201877,-2.102634746369933,-0.9414679546470185,-3.898054278788775
Zfp78(+),2.0783512285777435,0.0903071148210716,2.574800590852644,0.551764145223483,2.38162898648981,0.7119083074589421,1.0693168197017549,0.15961556500279497,-3.743067478206022,-4.882757619975995
Zfp811(+),-0.16768964265477215,-0.6764160231956441,-0.3742192116214419,1.4174793930773857,1.895548841720071,-0.38320139596435276,-0.22208691372106446,-0.1673283410068043,-0.31385040684709886,-0.7809021446749105
Zfp85(+),3.2418995854311845,0.6867840775579428,-0.37344465524572446,-0.19105157960080157,-0.9237243891276485,-0.9630772334266852,-0.2216272497853277,-0.16698201529414528,-0.47927515382746066,-0.7792856558176944
Zfp874a(+),7.941806989568573,-2.162153368917356,0.11723759051603523,-1.426476348589597,7.3673637778992855,0.08289772158299077,-0.48041614976168967,0.028508117414591114,-5.090585790868734,-9.705707532982903
Zfp882(+),3.549849354112532,2.741321603481228,-1.928728962287525,-0.3442747934890149,-0.1054230704024026,-1.7820590578401379,-2.169668906489271,-0.4935463418681371,1.4435148055118991,-2.5812166392167923
Zfp9(+),-0.556716956371952,-0.5401792023723082,-0.29885194519650277,9.007904102883211,-0.4651586239321829,-0.29727428886563845,-0.17735960003189002,-0.1336292843004964,-0.3835421083044663,-0.19948074405845534
Zfp90(+),6.164832192408894,0.6477251602567318,-0.05307360851268414,0.11203060126399071,0.36872657190931685,1.479700629154977,-0.8508752018709712,-0.3442790534888115,-3.586552802314984,-5.549795404769743
Zfp932(+),17.356988538929247,2.970300705015357,3.6945238740238233,-1.3086346425725195,6.556102156310794,0.6813280324720131,-1.5157477964585402,-1.6680760455165249,-9.412040241544984,-21.65848935799109
Zfp94(+),-4.173693142478456,-4.244781447268029,-1.8068520724826378,-1.4855142931212415,-2.7175772498106254,0.46017392213704983,-1.7234104901338763,0.3590313210676555,2.2465375162700907,10.673316133246292
Zfp943(+),0.38596989415132976,1.2570366224080143,1.4198342049407167,1.0781208716033912,-1.303098787445516,1.6855129024770645,0.687078204353555,3.656655557568492,-1.1445991613300994,-3.4232956896927242
Zfp944(+),1.463732633955258,-0.3725648685723762,-2.0133555668428538,0.8827809676083315,1.6416161017712314,3.0662206014216844,-0.9810537436066096,-1.24316471236544,-1.7921475096986466,-3.625231069819542
Zfp952(+),1.9693193432870715,1.7250376574395534,-0.8165383382516499,-0.4177154504728142,0.7502393214659205,-1.732124330427084,-0.4845689329520168,-0.3650882830631788,-1.047980381100998,-0.6975800691227358
Zfp979(+),-1.8893804170911241,-1.5278678633750926,-1.1718029211874514,-0.5994199228060788,-2.8053329956256934,-2.148815888479586,-0.6953597584368358,-0.523897395695625,0.5780519099737947,9.575177807468538
Zfp985(+),1.00244873184026,-0.4857242657059671,0.22302398388531305,-0.9063767204709563,-0.5916663414474189,1.794219359633723,-1.0514666634322618,0.8528030782168606,0.05281469465766262,-1.633712798682838
Zfp989(+),0.19858933608402748,-5.67561418428271,4.549790114774962,2.9268225574911106,0.6272654032952819,-4.6736841772270905,1.5582505068897268,0.6509672523247516,20.13159717249638,-7.657673252154049
Zfp995(+),-0.06705820554011332,1.392387025492358,2.1320156265179078,-0.16606162199452237,-0.24480057635894806,2.144369966821243,-0.43891536461331554,1.1704227564082692,-0.19118718484084962,-4.511126195031626
Zfx(+),-9.716484840490349,0.4123146237906582,-3.481841663539445,-1.9063791304709712,-9.302050334485935,-9.451103341220927,-1.5777920519264408,-1.9934422703566823,5.958303063249779,32.24105040641384
Zfy1(+),-0.8761494736060219,-2.186168559953522,-1.4066534027840236,0.7556479322139911,4.1438518326281315,-0.6749585698632677,-1.0191592819953523,-2.239813975286314,0.7295672406864772,-0.09491632059205372
Zscan12(+),3.62783132985928,1.230486897506666,0.5248901317629825,-0.5742620740535334,1.6043066015576637,-2.090858444205987,0.44570224533810787,0.39750511662793553,-2.4639511888103844,-2.546799344561316
Zscan26(+),-0.8231265560078622,-1.5333234428575822,-1.0941352217161757,0.8515524874655097,2.2446132195040396,2.012868960131866,0.31723360797840167,1.1589852702561771,-0.6933498577567163,-2.2208445565689843
Zscan29(+),-0.09674089554141646,0.7732881028232876,-1.295558034321262,-0.9772293117609222,1.8977605722568738,-0.6486300236022801,-0.6090735038895857,1.0760546685915235,0.8841063675167752,-1.66390909471872
Zzz3(+),0.2807653162744843,4.069190418326029,-0.4071911511481246,-0.6912630890149593,-0.8865849531639672,-1.0338780961807446,1.1772554613972814,-0.7851560640671538,0.736305635911074,-2.034814190909473
