names,scores,logfoldchanges,pvals,pvals_adj,cluster,direction
Spi1,0.22278772,2.0162814,0.8237007204399491,1.0,Adipocyte,KO_up
Myb,0.22093694,0.53288215,0.8251415292281303,1.0,Adipocyte,KO_up
Stat4,0.18331982,0.4649055,0.8545470771408552,1.0,Adipocyte,KO_up
Prdm1,0.1692539,0.75458664,0.8655969390302687,1.0,Adipocyte,KO_up
Tcf15,0.16818969,3.3925426,0.8664340466758638,1.0,Adipocyte,KO_up
Tfec,0.16809715,3.556213,0.8665068457398204,1.0,Adipocyte,KO_up
Npas3,0.16522844,-0.05995498,0.868764175405935,1.0,Adipocyte,WT_up
Elf5,0.16337767,-0.03433775,0.8702210862183479,1.0,Adipocyte,WT_up
Runx3,0.12710236,0.20543376,0.8988593798994029,1.0,Adipocyte,KO_up
Klf4,0.12182764,1.2722393,0.9030355236910457,1.0,Adipocyte,KO_up
Irf5,0.11932909,-0.6171926,0.9050146410432798,1.0,Adipocyte,WT_up
Nfatc2,0.10563331,-0.37662438,0.9158732961963133,1.0,Adipocyte,WT_up
Batf3,0.1029034,0.52553225,0.9180396336575297,1.0,Adipocyte,KO_up
Sox17,0.10137651,0.1793476,0.919251580374505,1.0,Adipocyte,KO_up
Bcl6b,0.10058993,24.705982,0.9198759899575432,1.0,Adipocyte,KO_up
Ikzf3,0.09887796,-0.08212481,0.9212351693177432,1.0,Adipocyte,WT_up
Klf2,0.093325615,-0.45086017,0.9256448815658418,1.0,Adipocyte,WT_up
E2f7,0.08462695,0.48476654,0.9325579748422526,1.0,Adipocyte,KO_up
Nr5a2,0.067414686,0.40042314,0.9462515772092818,1.0,Adipocyte,KO_up
Pknox2,0.05640254,-0.31625485,0.9550211320531607,1.0,Adipocyte,WT_up
Tal1,0.01725853,0.67725444,0.9862303689038052,1.0,Adipocyte,KO_up
Lhx6,0.01725853,5.1261954,0.9862303689038052,1.0,Adipocyte,KO_up
Hoxd9,0.01725853,0.93160015,0.9862303689038052,1.0,Adipocyte,KO_up
Gata2,0.01716599,-0.8421447,0.9863041934346312,1.0,Adipocyte,WT_up
Jdp2,0.0152689405,-0.13204828,0.9878176212550799,1.0,Adipocyte,WT_up
Egr3,0.001434355,0.2098533,0.9988555506483363,1.0,Adipocyte,KO_up
Nr2e1,0.0,0.0,1.0,1.0,Adipocyte,WT_up
Mafa,0.0,0.0,1.0,1.0,Adipocyte,WT_up
Arid3c,0.0,0.0,1.0,1.0,Adipocyte,WT_up
Hes5,0.0,0.0,1.0,1.0,Adipocyte,WT_up
Tbx20,0.0,0.0,1.0,1.0,Adipocyte,WT_up
Nhlh1,0.0,0.0,1.0,1.0,Adipocyte,WT_up
Ascl2,0.0,0.0,1.0,1.0,Adipocyte,WT_up
Irf8,-0.001526894,-0.52673686,0.9987817152619348,1.0,Adipocyte,WT_up
Gli1,-0.015777906,0.36305892,0.9874115751157482,1.0,Adipocyte,KO_up
Klf12,-0.038079813,-0.3836158,0.9696240465791321,1.0,Adipocyte,WT_up
Nr2f2,-0.05177559,0.11849037,0.9587075057143765,1.0,Adipocyte,KO_up
Egr1,-0.06500867,-2.7545485,0.9481670954912466,1.0,Adipocyte,WT_up
Spic,-0.06616541,-24.141441,0.9472461351613026,1.0,Adipocyte,WT_up
Tbx5,-0.06616541,-23.225725,0.9472461351613026,1.0,Adipocyte,WT_up
Rora,-0.077177554,2.1598456,0.9384822966930769,1.0,Adipocyte,KO_up
Meox2,-0.09711972,-1.4504572,0.9226313227268007,1.0,Adipocyte,WT_up
Rorb,-0.098368995,-2.1504402,0.9216392942183836,1.0,Adipocyte,WT_up
Ehf,-0.1200694,-0.5320127,0.904428173827403,1.0,Adipocyte,WT_up
Lef1,-0.16948524,-1.3007953,0.8654149790256711,1.0,Adipocyte,WT_up
Tfcp2l1,-0.19090803,-1.0274976,0.8485976493484508,1.0,Adipocyte,WT_up
Arnt2,-0.19706188,-1.4889301,0.8437791175622078,1.0,Adipocyte,WT_up
Epas1,-0.19794099,0.051550224,0.8430912285105325,1.0,Adipocyte,KO_up
Barx2,-0.2398149,-0.76383984,0.8104737481698969,1.0,Adipocyte,WT_up
Foxp2,-0.258369,-0.39510894,0.7961221498320696,1.0,Adipocyte,WT_up
Klf8,-0.28136495,-0.32703847,0.7784305091021743,1.0,Adipocyte,WT_up
Pou2f2,-0.3744592,-1.1200439,0.7080627018399182,1.0,Adipocyte,WT_up
Irf4,-0.45274723,-0.72244763,0.6507307666674023,1.0,Adipocyte,WT_up
Bcl11a,-0.47324464,-0.67724997,0.6360386635484272,1.0,Adipocyte,WT_up
Pgr,-0.5066975,-1.2527484,0.6123670943946393,1.0,Adipocyte,WT_up
Hoxb6,-0.5128976,-1.6858382,0.6080229510056347,1.0,Adipocyte,WT_up
Bach2,-0.5604164,-1.7790323,0.575195450316806,1.0,Adipocyte,WT_up
Pbx3,-0.5960902,-0.8077577,0.5511149743581379,1.0,Adipocyte,WT_up
Tfap2b,-0.6559167,-1.5116175,0.5118777349348738,1.0,Adipocyte,WT_up
Maf,-0.7437362,-0.8268346,0.45703606949139897,1.0,Adipocyte,WT_up
Glis3,-0.74729896,-0.4665358,0.4548831093952913,1.0,Adipocyte,WT_up
Pparg,-0.90202427,-2.7087097,0.36704398893567913,1.0,Adipocyte,WT_up
Pax5,-0.9203007,-1.659034,0.3574156413691425,1.0,Adipocyte,WT_up
Etv1,-0.92580676,-4.260437,0.3545464049258146,1.0,Adipocyte,WT_up
Mef2c,-1.1875072,-1.2168595,0.2350276310357451,1.0,Adipocyte,WT_up
Nfatc1,-1.223875,-0.65431625,0.22099938269085273,1.0,Adipocyte,WT_up
Rel,-1.4265355,-1.8097572,0.15371382865438105,1.0,Adipocyte,WT_up
Rbpj,-1.4844649,-0.44994333,0.13768562001119025,1.0,Adipocyte,WT_up
Etv6,-1.6533949,0.27175054,0.0982505120544196,0.8050636219978262,Adipocyte,KO_up
Tcf4,-1.8332446,-1.2440451,0.06676621077195583,0.5790014262018265,Adipocyte,WT_up
Tbx15,-2.300428,-1.4801297,0.02142399121785801,0.2230921863276256,Adipocyte,WT_up
Rarb,-2.6337998,-1.7522821,0.008443527034219316,0.09814782006055708,Adipocyte,WT_up
Foxp1,-4.1064196,-7.5612984,4.01839098290333e-05,0.0006886374032986906,Adipocyte,WT_up
Ikzf2,-4.359051,-1.8144382,1.3062752325696198e-05,0.0002318058829867627,Adipocyte,WT_up
Prrx1,-4.6505494,-2.6047165,3.3105224145503424e-06,6.283706785592708e-05,Adipocyte,WT_up
Ebf1,-5.1572003,-28.55332,2.5066944621331075e-07,5.045353484521603e-06,Adipocyte,WT_up
Nfib,-7.360462,-14.386989,1.8327437608518734e-13,5.9101059556932994e-12,Adipocyte,WT_up
Zeb1,-7.791648,-9.671599,6.614080844990961e-15,2.306468424898592e-13,Adipocyte,WT_up
Foxn3,-8.627415,-8.831826,6.27545581344132e-18,2.444167790196171e-16,Adipocyte,WT_up
Ebf3,-8.888282,-8.30412,6.206112899455495e-19,2.515153052090139e-17,Adipocyte,WT_up
Ppara,-10.963331,-22.032845,5.734898930168966e-28,4.409990228609418e-26,Adipocyte,WT_up
Ppargc1a,-10.988455,-17.860996,4.342956931472459e-28,3.427507325654185e-26,Adipocyte,WT_up
Nfia,-13.805159,-52.35428,2.372506748545814e-43,2.9646448912037067e-41,Adipocyte,WT_up
Mlxipl,-15.174319,-36.17105,5.231741487964522e-52,9.229407483768001e-50,Adipocyte,WT_up
Zbtb16,7.448756,51.645138,9.42241377142204e-14,2.82578189004947e-10,Endothelials,KO_up
Pparg,2.970723,69.661514,0.002970997372785373,0.3564008448393333,Endothelials,KO_up
Nr2f2,1.8072189,4.0536976,0.07072815713788518,1.0,Endothelials,KO_up
Stat1,1.7753633,4.2659554,0.07583791103189885,1.0,Endothelials,KO_up
Pbx3,1.4404918,4.2756658,0.14972832160876595,1.0,Endothelials,KO_up
Jdp2,1.2369272,1.9034829,0.21611414260421402,1.0,Endothelials,KO_up
Sox7,1.1130013,3.477162,0.26570786515958367,1.0,Endothelials,KO_up
Creb5,1.022485,5.528382,0.30655141952176457,1.0,Endothelials,KO_up
Id1,0.9941258,1.6973139,0.32016163543614307,1.0,Endothelials,KO_up
Tcf7l2,0.9719823,0.09817966,0.33105935451117785,1.0,Endothelials,KO_up
Ahr,0.7653098,2.3107443,0.4440870874058357,1.0,Endothelials,KO_up
Bcl6b,0.7241307,1.5812801,0.4689854999562354,1.0,Endothelials,KO_up
Etv6,0.69926786,8.640909,0.48438466049879725,1.0,Endothelials,KO_up
Nfib,0.69460607,9.098403,0.48730221620586933,1.0,Endothelials,KO_up
E2f7,0.54775983,1.0234013,0.5838568387490759,1.0,Endothelials,KO_up
Glis3,0.5392132,4.526029,0.5897397518705706,1.0,Endothelials,KO_up
Etv5,0.5065807,-0.3713254,0.6124490511278806,1.0,Endothelials,WT_up
Elf5,0.4016905,0.88721776,0.6879117973439217,1.0,Endothelials,KO_up
Klf4,0.35584962,-1.422835,0.7219531756443811,1.0,Endothelials,WT_up
Myb,0.3069009,28.706808,0.7589188147588585,1.0,Endothelials,KO_up
Mybl1,0.3069009,28.495157,0.7589188147588585,1.0,Endothelials,KO_up
Ikzf3,0.2633909,1.0157493,0.7922493139272304,1.0,Endothelials,KO_up
Tbx15,0.24552071,28.663595,0.8060532755579397,1.0,Endothelials,KO_up
Prdm1,0.19696045,3.8122153,0.843858494104679,1.0,Endothelials,KO_up
Prrx1,0.16549338,2.2275553,0.8685556528291913,1.0,Endothelials,KO_up
Zbtb7c,0.16160856,1.7108388,0.8716141099189535,1.0,Endothelials,KO_up
Etv1,0.13596874,3.2710123,0.8918459878281064,1.0,Endothelials,KO_up
Hoxd3,0.13596874,-0.40394452,0.8918459878281064,1.0,Endothelials,WT_up
Pknox2,0.13441482,0.92106825,0.8930745645999314,1.0,Endothelials,KO_up
Irf4,0.13363786,-0.18572296,0.8936889494082556,1.0,Endothelials,WT_up
Spic,0.122760355,28.08052,0.9022968693773156,1.0,Endothelials,KO_up
Rarb,0.119652495,1.3648597,0.9047584315953512,1.0,Endothelials,KO_up
Foxp2,0.11188286,0.1537981,0.9109162912876412,1.0,Endothelials,KO_up
Tfcp2l1,0.02719375,2.3624628,0.9783052011349522,1.0,Endothelials,KO_up
Trp63,0.024085892,-0.008275243,0.9807840963654311,1.0,Endothelials,WT_up
Batf3,0.013208393,3.3644977,0.9894615339331229,1.0,Endothelials,KO_up
Egr3,0.012431428,0.5419941,0.9900814107707989,1.0,Endothelials,KO_up
Foxp3,0.011654464,-0.15123615,0.990701293595755,1.0,Endothelials,WT_up
Arnt2,0.011654464,-0.9799055,0.990701293595755,1.0,Endothelials,WT_up
Bcl11b,0.008546607,-0.24969174,0.9931808772851799,1.0,Endothelials,WT_up
Tbx5,0.0,0.0,1.0,1.0,Endothelials,WT_up
Arid3c,0.0,0.0,1.0,1.0,Endothelials,WT_up
Hes5,0.0,0.0,1.0,1.0,Endothelials,WT_up
Tfec,0.0,0.0,1.0,1.0,Endothelials,WT_up
Ascl2,0.0,0.0,1.0,1.0,Endothelials,WT_up
Mafa,0.0,0.0,1.0,1.0,Endothelials,WT_up
Gli1,0.0,0.0,1.0,1.0,Endothelials,WT_up
Rorb,0.0,0.0,1.0,1.0,Endothelials,WT_up
Nhlh1,0.0,0.0,1.0,1.0,Endothelials,WT_up
Lef1,-0.020978035,-1.676309,0.9832631771616742,1.0,Endothelials,WT_up
Ehf,-0.037294284,-1.5795908,0.9702503623405788,1.0,Endothelials,WT_up
Ppargc1a,-0.04933723,-4.1069555,0.9606505495680057,1.0,Endothelials,WT_up
Stat4,-0.04972571,-0.6532779,0.9603409656675038,1.0,Endothelials,WT_up
Mlxipl,-0.059826247,-0.23521425,0.9522940196243506,1.0,Endothelials,WT_up
Itgb2,-0.07769643,-0.8981366,0.9380695365121736,1.0,Endothelials,WT_up
Mbd1,-0.10722107,-1.6899692,0.9146136011427922,1.0,Endothelials,WT_up
Tbx20,-0.11032893,-28.915396,0.9121485176111314,1.0,Endothelials,WT_up
Nr2e1,-0.11032893,-27.719362,0.9121485176111314,1.0,Endothelials,WT_up
Irf8,-0.11499071,-1.0168313,0.9084524842189035,1.0,Endothelials,WT_up
Sox17,-0.11537919,-0.13340734,0.908144569753042,1.0,Endothelials,WT_up
Tcf7,-0.119264014,-0.38318604,0.9050661917267357,1.0,Endothelials,WT_up
Pou2f2,-0.12781063,-1.3143404,0.8982988437955388,1.0,Endothelials,WT_up
Meox2,-0.13247241,-4.3461533,0.8946106461244132,1.0,Endothelials,WT_up
Hdx,-0.13286088,0.70187575,0.8943033980125922,1.0,Endothelials,KO_up
Gli2,-0.1433499,0.07277369,0.8860138423476605,1.0,Endothelials,KO_up
Tal1,-0.15111955,-0.3884377,0.8798814108289064,1.0,Endothelials,WT_up
Irf5,-0.16005464,-3.1005301,0.8728380330868886,1.0,Endothelials,WT_up
Bcl11a,-0.16393946,-0.56648034,0.8697788022966086,1.0,Endothelials,WT_up
Runx3,-0.18103267,-1.1572484,0.8563419292150803,1.0,Endothelials,WT_up
Spi1,-0.20744947,0.92419213,0.8356588594555213,1.0,Endothelials,KO_up
Maf,-0.22765052,0.63317245,0.8199179334936922,1.0,Endothelials,KO_up
Ikzf2,-0.24241285,-0.17814343,0.8084602771454192,1.0,Endothelials,WT_up
Ppara,-0.25717518,-2.9196787,0.7970435488761254,1.0,Endothelials,WT_up
Relb,-0.2699951,-0.6146414,0.7871640362662771,1.0,Endothelials,WT_up
Lhx6,-0.27038357,-0.604335,0.786865182407358,1.0,Endothelials,WT_up
Hoxb6,-0.29718882,-3.5488007,0.7663223472859351,1.0,Endothelials,WT_up
Barx2,-0.29835427,-1.4552848,0.7654327809184673,1.0,Endothelials,WT_up
Npas3,-0.30767787,-1.2004726,0.7583274756690027,1.0,Endothelials,WT_up
Nfatc1,-0.31544748,-1.7683319,0.752421911988077,1.0,Endothelials,WT_up
Tfap2b,-0.32010928,-3.6060662,0.7488854922759965,1.0,Endothelials,WT_up
Klf8,-0.3305983,-1.7096249,0.7409479334627196,1.0,Endothelials,WT_up
Hoxd9,-0.35546115,-2.9968271,0.7222441428146933,1.0,Endothelials,WT_up
Rbpj,-0.3783816,-0.5515139,0.7051471360750436,1.0,Endothelials,WT_up
Egr1,-0.42111462,-4.055826,0.673671376570373,1.0,Endothelials,WT_up
Pgr,-0.43121517,-3.8681738,0.6663119254950025,1.0,Endothelials,WT_up
Mecom,-0.46617857,10.122474,0.641087693931859,1.0,Endothelials,KO_up
Nr5a2,-0.47938696,-4.091927,0.6316633731742054,1.0,Endothelials,WT_up
Nfatc2,-0.50114197,-1.4000864,0.6162712231042218,1.0,Endothelials,WT_up
Ikzf1,-0.50968856,-4.076944,0.6102696690383933,1.0,Endothelials,WT_up
Pax5,-0.53455144,-4.0643744,0.5929600864099025,1.0,Endothelials,WT_up
Tcf15,-0.5695148,-2.5872548,0.5690068240717262,1.0,Endothelials,WT_up
Klf2,-0.6343913,-2.2776878,0.5258254696916809,1.0,Endothelials,WT_up
Elf4,-0.6911097,-1.5735451,0.48949659464993756,1.0,Endothelials,WT_up
Rel,-0.6949945,-3.3834097,0.4870587246899645,1.0,Endothelials,WT_up
Gata2,-0.70159876,-1.7719772,0.48292944134747484,1.0,Endothelials,WT_up
Bach2,-0.70781446,-3.4795728,0.4790604928186074,1.0,Endothelials,WT_up
Ebf3,-0.79017264,-3.1271205,0.42942694010632154,1.0,Endothelials,WT_up
Tcf4,-0.88807017,-1.3391132,0.3745030135685785,1.0,Endothelials,WT_up
Erg,-0.91487545,-2.1698341,0.36025703233733475,1.0,Endothelials,WT_up
Epas1,-0.95100427,-3.2035618,0.34160221126960266,1.0,Endothelials,WT_up
Foxn3,-0.9937373,-6.5544868,0.32035077891528607,1.0,Endothelials,WT_up
Zeb1,-1.0368588,-6.6766872,0.2998016600249085,1.0,Endothelials,WT_up
Klf12,-1.260236,-4.958511,0.20758422428541345,1.0,Endothelials,WT_up
Pbx1,-1.3760037,-12.79461,0.16882048196314514,1.0,Endothelials,WT_up
Mitf,-1.3864927,-2.5540094,0.16559649672883503,1.0,Endothelials,WT_up
Rora,-1.4502038,-6.2875867,0.14700169395779258,1.0,Endothelials,WT_up
Foxp1,-1.6386176,-13.690727,0.10129291595324509,1.0,Endothelials,WT_up
Ebf1,-1.9727123,-48.55314,0.048528352472135265,1.0,Endothelials,WT_up
Fli1,-2.0729406,-12.849483,0.03817780172371308,1.0,Endothelials,WT_up
Ets1,-2.2539732,-12.189198,0.024197845106501786,1.0,Endothelials,WT_up
Nfia,-2.5733056,-15.073239,0.010073220244785993,0.7552396878528298,Endothelials,WT_up
Mef2c,-3.2123587,-23.955114,0.0013164986031696528,0.23224584181798757,Endothelials,WT_up
Zbtb16,18.99338,128.69147,1.9346528289060355e-80,5.802023833889201e-77,Fibroblasts,KO_up
Ebf3,2.9289422,4.7049284,0.0034011757244385016,0.059649859635035475,Fibroblasts,KO_up
Creb5,2.822585,26.716244,0.004763817398417538,0.07893197998814473,Fibroblasts,KO_up
Stat1,2.5004234,3.572562,0.012404496938874585,0.1753525965347892,Fibroblasts,KO_up
Rora,2.2512696,24.282475,0.024368474621504706,0.29232422155957044,Fibroblasts,KO_up
Rorb,1.9974802,2.4435797,0.04577304559819516,0.4867849778332882,Fibroblasts,KO_up
Nfia,1.9946474,15.877221,0.04608134769142873,0.48833202023531713,Fibroblasts,KO_up
Irf4,1.4223017,1.625987,0.15493868974191363,1.0,Fibroblasts,KO_up
Etv6,1.2770585,3.3373895,0.20158159711902723,1.0,Fibroblasts,KO_up
Pbx3,1.260062,3.7727785,0.2076470152308787,1.0,Fibroblasts,KO_up
Tbx15,1.2599332,2.1789615,0.20769346516668663,1.0,Fibroblasts,KO_up
Klf12,1.2106174,1.6720073,0.22604204993167631,1.0,Fibroblasts,KO_up
Pbx1,0.91523814,3.4849923,0.36006663143835016,1.0,Fibroblasts,KO_up
Klf4,0.8542051,-0.41733018,0.39299136548500724,1.0,Fibroblasts,WT_up
Pknox2,0.83077043,1.3531595,0.4061033146410269,1.0,Fibroblasts,KO_up
Zbtb7c,0.7638144,3.3047698,0.44497786841497855,1.0,Fibroblasts,KO_up
Klf2,0.69016266,0.8571806,0.4900918854952593,1.0,Fibroblasts,KO_up
Id1,0.6888751,2.0787847,0.49090188929186185,1.0,Fibroblasts,KO_up
Ehf,0.5959091,0.3881643,0.5512359365642245,1.0,Fibroblasts,KO_up
Jdp2,0.57865506,1.1298423,0.56282194599661,1.0,Fibroblasts,KO_up
Ets1,0.50075424,0.21140121,0.6165440991760898,1.0,Fibroblasts,KO_up
Meox2,0.4030241,1.2781028,0.6869304908136786,1.0,Fibroblasts,KO_up
Tbx5,0.3775293,0.3345949,0.7057803013619854,1.0,Fibroblasts,KO_up
Bcl11b,0.35718495,0.4938668,0.720953357464218,1.0,Fibroblasts,KO_up
Mecom,0.28919876,1.4195021,0.7724292749436211,1.0,Fibroblasts,KO_up
Batf3,0.2662792,1.1646134,0.7900242019489271,1.0,Fibroblasts,KO_up
Ahr,0.26061368,0.56446785,0.7943904458472116,1.0,Fibroblasts,KO_up
Prdm1,0.2289383,1.5854515,0.8189168764399726,1.0,Fibroblasts,KO_up
Klf8,0.22610554,1.9221199,0.8211193383087474,1.0,Fibroblasts,KO_up
Elf4,0.19970939,0.5106519,0.841707870080552,1.0,Fibroblasts,KO_up
Elf5,0.1953315,0.7949523,0.845133445062832,1.0,Fibroblasts,KO_up
Fli1,0.1922412,-0.6387361,0.8475532661658873,1.0,Fibroblasts,WT_up
Hdx,0.14601576,-0.45909047,0.8839089451848906,1.0,Fibroblasts,WT_up
Npas3,0.13996397,-0.013103278,0.8886884636274,1.0,Fibroblasts,WT_up
Mybl1,0.09438232,-0.56338817,0.9248054576230138,1.0,Fibroblasts,WT_up
Hoxb6,0.08408139,-0.03589254,0.9329917232574672,1.0,Fibroblasts,WT_up
Tcf15,0.06927379,25.890066,0.9447716865294495,1.0,Fibroblasts,KO_up
Zeb1,0.06811494,2.0762045,0.9456941401358248,1.0,Fibroblasts,KO_up
Myb,0.06605475,2.2127347,0.947334236664044,1.0,Fibroblasts,KO_up
Ikzf1,0.06154809,-0.59698236,0.9509227164281309,1.0,Fibroblasts,WT_up
Lef1,0.021245679,-0.7895253,0.983049675350103,1.0,Fibroblasts,WT_up
Spi1,0.017511591,0.1539728,0.9860284863398321,1.0,Fibroblasts,KO_up
Nfatc2,0.004635421,0.78521335,0.9963014823732393,1.0,Fibroblasts,KO_up
Nr2e1,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Tbx20,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Tfec,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Nhlh1,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Hoxd9,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Mafa,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Tal1,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Spic,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Hes5,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Gata2,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Arid3c,0.0,0.0,1.0,1.0,Fibroblasts,WT_up
Hoxd3,-0.0069531314,0.91810405,0.994452248394226,1.0,Fibroblasts,KO_up
E2f7,-0.0110735055,0.30116597,0.9911648012611262,1.0,Fibroblasts,KO_up
Rel,-0.013133693,1.1021396,0.989521130454112,1.0,Fibroblasts,KO_up
Epas1,-0.01828416,0.43938312,0.9854121632656907,1.0,Fibroblasts,KO_up
Bcl6b,-0.026009863,-1.7936795,0.9792494720233329,1.0,Fibroblasts,WT_up
Lhx6,-0.04764183,-23.984665,0.9620016965399645,1.0,Fibroblasts,WT_up
Nr5a2,-0.04764183,-25.585022,0.9620016965399645,1.0,Fibroblasts,WT_up
Ascl2,-0.04764183,-26.606941,0.9620016965399645,1.0,Fibroblasts,WT_up
Etv1,-0.055882577,0.55244684,0.955435351683175,1.0,Fibroblasts,KO_up
Arnt2,-0.058972858,-1.4481517,0.9529737279086311,1.0,Fibroblasts,WT_up
Barx2,-0.059745427,0.331747,0.9523583911393431,1.0,Fibroblasts,KO_up
Etv5,-0.07880216,-0.6626654,0.9371899879551575,1.0,Fibroblasts,WT_up
Sox17,-0.09528366,-24.129587,0.9240895254104304,1.0,Fibroblasts,WT_up
Pgr,-0.10365316,-0.75728506,0.9174445955390922,1.0,Fibroblasts,WT_up
Foxp3,-0.14292549,-26.8241,0.8863490336652873,1.0,Fibroblasts,WT_up
Sox7,-0.14292549,-25.055681,0.8863490336652873,1.0,Fibroblasts,WT_up
Egr1,-0.1529689,-2.1920986,0.8784228055795562,1.0,Fibroblasts,WT_up
Tcf7,-0.16301231,-0.074826725,0.8705087453415399,1.0,Fibroblasts,WT_up
Ikzf3,-0.17434333,0.15950933,0.8615956440095464,1.0,Fibroblasts,KO_up
Tfcp2l1,-0.1751159,-2.1857605,0.8609885605694819,1.0,Fibroblasts,WT_up
Irf5,-0.19056731,-26.089828,0.848864604428537,1.0,Fibroblasts,WT_up
Irf8,-0.20756385,-0.223949,0.8355695309588589,1.0,Fibroblasts,WT_up
Gli1,-0.24644989,-0.54864025,0.8053339943380633,1.0,Fibroblasts,WT_up
Pou2f2,-0.24954017,-0.77162224,0.8029429758247373,1.0,Fibroblasts,WT_up
Erg,-0.26383272,-2.2283623,0.7919088256252425,1.0,Fibroblasts,WT_up
Egr3,-0.2665367,-0.8031666,0.789825891723345,1.0,Fibroblasts,WT_up
Itgb2,-0.27310356,-0.56019527,0.7847736135980448,1.0,Fibroblasts,WT_up
Ppara,-0.33066005,-1.552063,0.7409012943334425,1.0,Fibroblasts,WT_up
Runx3,-0.34173355,-1.3968316,0.7325514293790435,1.0,Fibroblasts,WT_up
Stat4,-0.37791556,-0.9901039,0.7054933114156945,1.0,Fibroblasts,WT_up
Tfap2b,-0.3875727,-0.49368346,0.6983322730069241,1.0,Fibroblasts,WT_up
Relb,-0.48414397,-0.1315803,0.6282836948910788,1.0,Fibroblasts,WT_up
Bcl11a,-0.51015383,-1.6930379,0.6099436906143827,1.0,Fibroblasts,WT_up
Nfib,-0.60994416,-2.081319,0.5418988046123383,1.0,Fibroblasts,WT_up
Trp63,-0.6250093,-4.3503547,0.5319649748361804,1.0,Fibroblasts,WT_up
Glis3,-0.6638953,-0.20476338,0.5067573241620934,1.0,Fibroblasts,WT_up
Nfatc1,-0.7025238,-0.8245792,0.48235255880231664,1.0,Fibroblasts,WT_up
Ebf1,-0.7275036,1.9706999,0.4669175241779949,1.0,Fibroblasts,KO_up
Ikzf2,-0.85536397,-1.0762839,0.39234969924103125,1.0,Fibroblasts,WT_up
Pparg,-0.8857517,-0.45548278,0.37575134134081933,1.0,Fibroblasts,WT_up
Mbd1,-0.8911597,-2.5706754,0.3728435048250405,1.0,Fibroblasts,WT_up
Mlxipl,-0.96648526,-1.2412717,0.3338014068740355,1.0,Fibroblasts,WT_up
Tcf7l2,-1.0891951,0.48532632,0.2760678239674925,1.0,Fibroblasts,KO_up
Rarb,-1.110956,-2.1557639,0.2665873292397657,1.0,Fibroblasts,WT_up
Pax5,-1.1691562,-5.4142203,0.24234070732327906,1.0,Fibroblasts,WT_up
Nr2f2,-1.2224635,-1.6295607,0.22153238555106247,1.0,Fibroblasts,WT_up
Foxp2,-1.3969356,-1.9574755,0.1624329284152366,1.0,Fibroblasts,WT_up
Ppargc1a,-1.4024724,-1.7160608,0.16077423129605217,1.0,Fibroblasts,WT_up
Mef2c,-1.7716322,-2.3774316,0.07645563677719601,0.7187788548426672,Fibroblasts,WT_up
Gli2,-1.874384,-1.3141717,0.060877517485728,0.6065504150820541,Fibroblasts,WT_up
Tcf4,-1.9396662,-3.09123,0.052420272612332015,0.5420979226358059,Fibroblasts,WT_up
Prrx1,-1.9856341,-3.435429,0.047073966942564875,0.4936182757368954,Fibroblasts,WT_up
Foxp1,-2.346553,-8.784646,0.018947964360862702,0.24493510826822085,Fibroblasts,WT_up
Foxn3,-2.4178872,-6.2844515,0.015610919004474248,0.21206727502314546,Fibroblasts,WT_up
Rbpj,-3.0510085,-3.9366877,0.0022807421747640323,0.041454216861317165,Fibroblasts,WT_up
Bach2,-5.587356,-11.423037,2.305524693792754e-08,1.3045789729593338e-06,Fibroblasts,WT_up
Maf,-6.1663976,-14.93422,6.986329316525174e-10,5.5316635331896e-08,Fibroblasts,WT_up
Mitf,-8.988467,-40.15628,2.5070122002285584e-19,9.380335571370713e-17,Fibroblasts,WT_up
Stat1,10.264103,39.78421,1.02267489217031e-24,1.0223340005395866e-21,Tcells,KO_up
Etv6,2.83071,3.594799,0.004644482256017349,0.14213063556934724,Tcells,KO_up
Nfatc1,2.0558848,2.2251878,0.03979360734158352,0.7714846375355825,Tcells,KO_up
Bcl11b,2.0550587,5.15184,0.03987333071624384,0.7714846375355825,Tcells,KO_up
Foxp3,1.9656789,3.987072,0.049335704727898805,0.9089950296623853,Tcells,KO_up
Klf12,1.8702154,2.4595466,0.06145391573141706,1.0,Tcells,KO_up
Ikzf2,1.7540216,20.818047,0.07942679388173703,1.0,Tcells,KO_up
Rbpj,1.5335015,2.32535,0.12515233809364265,1.0,Tcells,KO_up
Irf4,1.4137777,2.8507926,0.15742719209635236,1.0,Tcells,KO_up
Maf,1.3862127,1.6788043,0.1656819806096772,1.0,Tcells,KO_up
Rel,1.3232713,0.6033463,0.18574518472469215,1.0,Tcells,KO_up
Ahr,1.1749309,2.575931,0.2400223673398726,1.0,Tcells,KO_up
Zbtb7c,0.8509855,3.4030573,0.3947773801387906,1.0,Tcells,KO_up
