,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Apbb2,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.07005713459850514,BasalEpi_Acta2+Trp63
Scml4,8,0.015180265654648957,8,0.015180265654648957,0,0.0,0.0,0.3021206155574573,BasalEpi_Acta2+Trp63
Ikzf2,8,0.015180265654648957,0,0.0,8,0.015180265654648957,0.0,0.042012514017501605,BasalEpi_Acta2+Trp63
Celf2,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.05437974523669039,BasalEpi_Acta2+Trp63
Inpp4b,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.052749111982342715,BasalEpi_Acta2+Trp63
Id1,7,0.013282732447817837,0,0.0,7,0.013282732447817837,0.0,0.027514474097829276,BasalEpi_Acta2+Trp63
Flna,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.12895050270009045,BasalEpi_Acta2+Trp63
Elf4,7,0.013282732447817837,0,0.0,7,0.013282732447817837,0.0,0.016767972193994854,BasalEpi_Acta2+Trp63
Dapk1,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.13696641027630613,BasalEpi_Acta2+Trp63
Deptor,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.19839498444669504,BasalEpi_Acta2+Trp63
2610307P16Rik,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.11914014505207639,BasalEpi_Acta2+Trp63
Ank3,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.11708745644411221,BasalEpi_Acta2+Trp63
Sorbs2,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.2170152113966332,BasalEpi_Acta2+Trp63
Cd247,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.060072290192267085,BasalEpi_Acta2+Trp63
Oprm1,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.05447170195646102,BasalEpi_Acta2+Trp63
Prkcb,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.03708285784593945,BasalEpi_Acta2+Trp63
Plxdc2,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.14658183551208895,BasalEpi_Acta2+Trp63
Pawr,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.12182751136544531,BasalEpi_Acta2+Trp63
Ntn1,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.26433270180857893,BasalEpi_Acta2+Trp63
Dock2,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.08130832417269192,BasalEpi_Acta2+Trp63
Ctnnd2,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.14023983861528372,BasalEpi_Acta2+Trp63
Rel,7,0.013282732447817837,0,0.0,7,0.013282732447817837,0.0,0.057236611491906945,BasalEpi_Acta2+Trp63
Prkcq,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.05109878273357365,BasalEpi_Acta2+Trp63
Airn,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.08705092448218099,BasalEpi_Acta2+Trp63
Barx2,7,0.013282732447817837,3,0.0056925996204933585,4,0.007590132827324478,136.0,0.11639282302269931,BasalEpi_Acta2+Trp63
Sobp,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.14997708873646798,BasalEpi_Acta2+Trp63
Rb1,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.20912690569471012,BasalEpi_Acta2+Trp63
Rhoj,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.155392249384772,BasalEpi_Acta2+Trp63
Tagln,7,0.013282732447817837,7,0.013282732447817837,0,0.0,0.0,0.09159574346644615,BasalEpi_Acta2+Trp63
Fcgbp,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.030091312416158908,BasalEpi_Acta2+Trp63
Fbxo32,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.08886605699446878,BasalEpi_Acta2+Trp63
Plcb1,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.10011863988298658,BasalEpi_Acta2+Trp63
Col14a1,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.12284261226070953,BasalEpi_Acta2+Trp63
Elk3,6,0.011385199240986717,0,0.0,6,0.011385199240986717,0.0,0.014646613394453526,BasalEpi_Acta2+Trp63
Ptprk,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.09857395873560829,BasalEpi_Acta2+Trp63
Gm15261,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.08524444013494731,BasalEpi_Acta2+Trp63
Cadm1,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.01554026595745555,BasalEpi_Acta2+Trp63
Lgr5,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.06091499020881004,BasalEpi_Acta2+Trp63
Sema6d,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.13120487950079676,BasalEpi_Acta2+Trp63
Wls,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.2385174005132715,BasalEpi_Acta2+Trp63
Grap2,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.04656947209176385,BasalEpi_Acta2+Trp63
Col12a1,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.09668842853060672,BasalEpi_Acta2+Trp63
Camk4,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.04725048192281224,BasalEpi_Acta2+Trp63
Mgll,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.05870717157253921,BasalEpi_Acta2+Trp63
Plcl1,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.12292696231240763,BasalEpi_Acta2+Trp63
Tnik,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.09926311655257841,BasalEpi_Acta2+Trp63
Rbbp8,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.1219287171611452,BasalEpi_Acta2+Trp63
Lyn,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.10265106084181459,BasalEpi_Acta2+Trp63
Nr4a3,6,0.011385199240986717,0,0.0,6,0.011385199240986717,0.0,0.04111536554951186,BasalEpi_Acta2+Trp63
Dock10,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.0621719685381586,BasalEpi_Acta2+Trp63
Cpa6,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.05903306794908006,BasalEpi_Acta2+Trp63
Foxp1,6,0.011385199240986717,1,0.0018975332068311196,5,0.009487666034155597,22.0,0.030473554763042268,BasalEpi_Acta2+Trp63
Ext1,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.13902115071104884,BasalEpi_Acta2+Trp63
Slc2a13,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.06492695096076669,BasalEpi_Acta2+Trp63
Gprin3,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.107158915952013,BasalEpi_Acta2+Trp63
Lama1,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.10482849498535958,BasalEpi_Acta2+Trp63
Man1a,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.0780789068466753,BasalEpi_Acta2+Trp63
Nxn,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.1301910129333794,BasalEpi_Acta2+Trp63
Trim28,6,0.011385199240986717,0,0.0,6,0.011385199240986717,0.0,0.03491850634101469,BasalEpi_Acta2+Trp63
Shank2,6,0.011385199240986717,6,0.011385199240986717,0,0.0,0.0,0.1899626567002316,BasalEpi_Acta2+Trp63
Csrp1,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.07733128539939257,BasalEpi_Acta2+Trp63
Pparg,5,0.009487666034155597,0,0.0,5,0.009487666034155597,0.0,0.017995176586712403,BasalEpi_Acta2+Trp63
Fyb,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.055901710593088676,BasalEpi_Acta2+Trp63
Gna14,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.09037786921521312,BasalEpi_Acta2+Trp63
Col16a1,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.1049839802926342,BasalEpi_Acta2+Trp63
Arhgap6,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.06864918891899241,BasalEpi_Acta2+Trp63
Nox4,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.06577886429674208,BasalEpi_Acta2+Trp63
Maml2,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.08710796336830788,BasalEpi_Acta2+Trp63
Mndal,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.046063770115135245,BasalEpi_Acta2+Trp63
Il7r,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.02029869111593166,BasalEpi_Acta2+Trp63
Magi1,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.066728523214554,BasalEpi_Acta2+Trp63
Nedd9,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.062163055752980874,BasalEpi_Acta2+Trp63
Cytip,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.14132807017022658,BasalEpi_Acta2+Trp63
Pkp4,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.03346447909160735,BasalEpi_Acta2+Trp63
Samd4,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.05181943464035337,BasalEpi_Acta2+Trp63
Boc,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.09736009379029292,BasalEpi_Acta2+Trp63
Dmd,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.040238947338959295,BasalEpi_Acta2+Trp63
Aff3,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.037871534336252455,BasalEpi_Acta2+Trp63
Mbnl1,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.041789176533354164,BasalEpi_Acta2+Trp63
Ror1,5,0.009487666034155597,5,0.009487666034155597,0,0.0,0.0,0.11192881300956078,BasalEpi_Acta2+Trp63
